LINE_UNIQUE_ID,CLUSTER_ID,POP_NUM,GCA_pred,GCA_obs,n_env,rank,advance
C1.366.23,1,366,243.99595575110285,239.1656036376953,6,421,False
C1.418.62,1,418,243.98660898681692,234.73355102539062,5,422,False
C1.496.69,1,496,243.9813798074446,216.1703643798828,7,423,False
C1.278.201,1,278,243.96608044132472,231.2586212158203,7,424,False
C1.396.46,1,396,243.95796417396477,250.00936889648438,4,425,False
C1.247.172,1,247,243.94175918246282,216.395263671875,8,426,False
C1.397.112,1,397,243.91431414325052,211.93356323242188,5,427,False
C1.381.41,1,381,243.89178962740044,234.15170288085938,5,428,False
C1.360.151,1,360,243.88098809099174,212.78550720214844,6,429,False
C1.78.151,1,78,243.8809880909901,212.78550720214844,6,430,False
C1.365.148,1,365,243.87931250977903,212.86085510253906,8,431,False
C1.396.153,1,396,243.81647580035437,229.51901245117188,5,432,False
C1.254.196,1,254,243.7992650547588,225.873291015625,8,433,False
C1.268.189,1,268,243.78867138778912,215.86312866210938,8,434,False
C1.418.49,1,418,243.73983190543376,234.2827606201172,5,435,False
C1.396.71,1,396,243.71973921280193,237.14620971679688,4,436,False
C1.31.00000000093,1,31,243.69429918714832,221.13290405273438,1,437,False
C1.362.72,1,362,243.66786516398267,222.43875122070312,7,438,False
C1.396.149,1,396,243.6429251707003,242.75662231445312,4,439,False
C1.279.124,1,279,243.6300394786986,220.40798950195312,8,440,False
C1.127.00000000114,1,127,243.611901967144,253.75,4,441,False
C1.431.32,1,431,243.59660574874647,228.33206176757812,5,442,False
C1.238.105,1,238,243.58228581058955,228.44174194335938,10,443,False
C1.62.67,1,62,243.57928878687525,250.29310607910156,1,444,False
C1.254.200,1,254,243.55254720390153,224.8946533203125,8,445,False
C1.383.189,1,383,243.53894748319598,223.3084259033203,6,446,False
C1.309.107,1,309,243.5022481603465,227.51600646972656,7,447,False
C1.381.150,1,381,243.49046624579586,241.0372772216797,5,448,False
C1.383.157,1,383,243.48738158706752,247.0361328125,6,449,False
C1.431.20,1,431,243.48575775980137,224.03102111816406,4,450,False
C1.255.201,1,255,243.47931908077263,217.34368896484375,8,451,False
C1.396.34,1,396,243.46182311311023,218.61167907714844,4,452,False
C1.284.173,1,284,243.45879573959294,229.2411651611328,6,453,False
C1.260.31,1,260,243.44589871794486,232.4817657470703,6,454,False
C1.428.126,1,428,243.42733066045128,246.3181915283203,6,455,False
C1.383.47,1,383,243.4235797991923,257.7079162597656,6,456,False
C1.383.130,1,383,243.42061787652696,248.19627380371094,6,457,False
C1.383.57,1,383,243.39851782813898,241.4564666748047,6,458,False
C1.383.44,1,383,243.39169038297325,253.6864776611328,6,459,False
C1.253.117,1,253,243.3881412422235,231.7398681640625,7,460,False
C1.253.73,1,253,243.3241339103608,233.9044189453125,7,461,False
C1.396.35,1,396,243.3216889297442,224.14431762695312,5,462,False
C1.383.81,1,383,243.31488323588135,241.2345733642578,6,463,False
C1.418.47,1,418,243.27995966514078,247.66845703125,5,464,False
C1.253.1,1,253,243.26009012162004,235.56822204589844,7,465,False
C1.381.106,1,381,243.25495263384173,250.07266235351562,5,466,False
C1.396.84,1,396,243.2531587913948,237.38168334960938,5,467,False
C1.284.100,1,284,243.2515599016497,236.66334533691406,6,468,False
C1.396.151,1,396,243.19538486772336,236.43692016601562,5,469,False
C1.471.37,1,471,243.17899815795906,235.0806884765625,6,470,False
C1.383.152,1,383,243.15993895213322,216.0570831298828,6,471,False
C1.114.175,1,114,243.15986380650472,241.5041046142578,1,472,False
C1.381.135,1,381,243.146687179865,243.1897430419922,5,473,False
C1.381.33,1,381,243.11114458905544,243.3311004638672,5,474,False
C1.78.76,1,78,243.04892754537545,238.877197265625,7,475,False
C1.360.76,1,360,243.04892754537337,238.87716674804688,7,476,False
C1.360.91,1,360,243.03354194906112,227.24349975585938,7,477,False
C1.78.91,1,78,243.0335419490607,227.2434844970703,7,478,False
C1.264.84,1,264,243.00044183032415,215.60189819335938,8,479,False
C1.376.8,1,376,242.99555160034603,217.88340759277344,6,480,False
C1.362.165,1,362,242.97491476870923,229.211181640625,7,481,False
C1.366.114,1,366,242.93656203308018,222.6615753173828,7,482,False
C1.383.71,1,383,242.93566405016546,234.8826446533203,6,483,False
C1.284.48,1,284,242.93431092985952,227.4834747314453,6,484,False
C1.381.195,1,381,242.89022540034057,231.7347869873047,5,485,False
C1.418.1,1,418,242.8881748585789,237.6541748046875,5,486,False
C1.261.236,1,261,242.87705996298098,212.92507934570312,8,487,False
C1.381.179,1,381,242.815605346503,228.8631591796875,5,488,False
C1.253.112,1,253,242.81149590417837,236.08779907226562,7,489,False
C1.418.18,1,418,242.75427167225456,250.30136108398438,5,490,False
C1.383.58,1,383,242.753212384083,238.9662628173828,6,491,False
C1.238.36,1,238,242.72259268508228,230.12869262695312,10,492,False
C1.381.18,1,381,242.7145336940424,247.4681854248047,5,493,False
C1.253.25,1,253,242.68790669864836,249.17189025878906,6,494,False
C1.276.87,1,276,242.6589274846791,233.37237548828125,6,495,False
C1.127.00000000097,1,127,242.63712709164417,224.5,4,496,False
C1.428.95,1,428,242.625094050681,256.9271240234375,6,497,False
C1.127.00000000014,1,127,242.60360232764876,238.25,4,498,False
C1.247.159,1,247,242.60190421573753,233.34390258789062,8,499,False
C1.237.171,1,237,242.59970370076223,226.35829162597656,9,500,False
C1.107.171,1,107,242.5997037007595,226.3583221435547,9,501,False
C1.381.95,1,381,242.59102995065328,246.88095092773438,5,502,False
C1.470.283,1,470,242.58443129410995,232.41482543945312,7,503,False
C1.418.35,1,418,242.5834602288672,233.76412963867188,5,504,False
C1.382.119,1,382,242.57937460850584,236.807373046875,6,505,False
C1.383.187,1,383,242.5505241332738,223.975341796875,5,506,False
C1.260.199,1,260,242.53564610185433,246.10902404785156,7,507,False
C1.498.85,1,498,242.48557248013316,239.5452880859375,5,508,False
C1.297.87,1,297,242.48053703787147,216.01470947265625,6,509,False
C1.247.15,1,247,242.46701791915956,223.107177734375,8,510,False
C1.253.100,1,253,242.4419834419171,232.2955322265625,7,511,False
C1.107.259,1,107,242.43235240317276,236.19158935546875,9,512,False
C1.237.259,1,237,242.43235240317173,236.19158935546875,9,513,False
C1.253.191,1,253,242.42854497762707,239.16050720214844,6,514,False
C1.496.164,1,496,242.39326856179247,222.96438598632812,8,515,False
C1.284.16,1,284,242.34346149165663,238.4455108642578,6,516,False
C1.236.96,1,236,242.33643009863437,212.5766143798828,10,517,False
C1.266.3,1,266,242.2959143158548,225.95945739746094,7,518,False
C1.411.52,1,411,242.2813987746199,230.8019561767578,2,519,False
C1.418.45,1,418,242.24940249644038,239.4064178466797,5,520,False
C1.500.160,1,500,242.2427088813704,220.41558837890625,6,521,False
C1.260.60,1,260,242.23314369024033,237.3086700439453,7,522,False
C1.381.52,1,381,242.229042304199,248.5107421875,5,523,False
C1.396.165,1,396,242.199854855604,236.47738647460938,5,524,False
C1.382.85,1,382,242.1919756576107,238.9270782470703,5,525,False
C1.383.84,1,383,242.15985851641446,234.8985595703125,6,526,False
C1.127.00000000069,1,127,242.13798326279652,233.25,4,527,False
C1.260.105,1,260,242.13176455673914,232.6798858642578,7,528,False
C1.114.195,1,114,242.12502933042373,214.88519287109375,1,529,False
C1.444.50,1,444,242.1122211750224,215.7407989501953,7,530,False
C1.396.73,1,396,242.10046128963393,257.53155517578125,4,531,False
C1.381.184,1,381,242.07438041560437,248.2803955078125,5,532,False
C1.237.300,1,237,242.06391646348393,219.53488159179688,10,533,False
C1.107.300,1,107,242.0639164634802,219.53488159179688,10,534,False
C1.428.173,1,428,242.05321237858092,244.8322296142578,6,535,False
C1.251.128,1,251,241.99977942645123,216.9349365234375,8,536,False
C1.238.164,1,238,241.99950484837638,234.35604858398438,10,537,False
C1.383.79,1,383,241.9915523984457,229.45648193359375,6,538,False
C1.236.41,1,236,241.98293688427992,228.0181121826172,10,539,False
C1.127.00000000106,1,127,241.96470569246605,221.75,4,540,False
C1.127.00000000061,1,127,241.9594815880641,224.5,4,541,False
C1.382.109,1,382,241.9577257527267,215.71240234375,6,542,False
C1.426.65,1,426,241.91892345133624,232.3643035888672,6,543,False
C1.284.111,1,284,241.90188436871244,232.97193908691406,6,544,False
C1.383.72,1,383,241.8874552759944,244.6331329345703,5,545,False
C1.253.30,1,253,241.87849062320757,249.82911682128906,7,546,False
C1.253.153,1,253,241.86591340484063,237.79876708984375,6,547,False
C1.260.146,1,260,241.86494034824995,217.92312622070312,7,548,False
C1.107.166,1,107,241.81291213633943,234.390625,10,549,False
C1.237.166,1,237,241.8129121363383,234.39065551757812,10,550,False
C1.381.67,1,381,241.8106475601059,257.8662414550781,5,551,False
C1.260.101,1,260,241.77785823852597,240.2495880126953,7,552,False
C1.253.69,1,253,241.76677061873858,230.25526428222656,7,553,False
C1.236.121,1,236,241.7470998958866,222.42385864257812,10,554,False
C1.237.295,1,237,241.74109182202918,237.73638916015625,9,555,False
C1.107.295,1,107,241.74109182202605,237.73638916015625,9,556,False
C1.253.166,1,253,241.73916165089375,224.65158081054688,7,557,False
C1.31.00000000036,1,31,241.71275659789322,261.3297119140625,1,558,False
C1.431.34,1,431,241.66945936222677,221.3577423095703,3,559,False
C1.237.65,1,237,241.64647950021737,221.0026092529297,10,560,False
C1.107.65,1,107,241.6464795002143,221.0026092529297,10,561,False
C1.381.155,1,381,241.60045678494552,238.13833618164062,5,562,False
C1.253.185,1,253,241.60043109570523,254.16908264160156,7,563,False
C1.381.19,1,381,241.57882890488017,264.6944580078125,5,564,False
C1.309.173,1,309,241.5576578664973,237.8029327392578,7,565,False
C1.238.37,1,238,241.552362636308,228.0954132080078,10,566,False
C1.254.172,1,254,241.5489519788744,199.87698364257812,8,567,False
C1.337.132,1,337,241.53069742458987,220.10537719726562,5,568,False
C1.418.5,1,418,241.52419278753217,223.02847290039062,5,569,False
C1.78.117,1,78,241.52256648772646,216.39027404785156,7,570,False
C1.360.117,1,360,241.52256648772598,216.3903045654297,7,571,False
C1.315.100,1,315,241.50561369098494,232.3354949951172,5,572,False
C1.247.96,1,247,241.505490533557,232.1082763671875,8,573,False
C1.396.112,1,396,241.49693332534193,232.6396484375,5,574,False
C1.383.99,1,383,241.49474108374793,254.2772674560547,6,575,False
C1.253.204,1,253,241.4864312857119,243.9882354736328,6,576,False
C1.381.175,1,381,241.48032120503058,237.81399536132812,5,577,False
C1.383.78,1,383,241.47742891051084,259.01812744140625,5,578,False
C1.284.26,1,284,241.47685647220075,232.13612365722656,6,579,False
C1.431.31,1,431,241.46646019648074,250.88143920898438,5,580,False
C1.127.00000000063,1,127,241.43477237059295,254.75,4,581,False
C1.431.18,1,431,241.42418372680947,221.41485595703125,4,582,False
C1.127.00000000167,1,127,241.37178511275255,231.25,4,583,False
C1.253.16,1,253,241.37002962351752,238.8955841064453,7,584,False
C1.237.205,1,237,241.29040166753853,226.02828979492188,10,585,False
C1.107.205,1,107,241.29040166753413,226.02828979492188,10,586,False
C1.278.128,1,278,241.28125878796502,233.03787231445312,8,587,False
C1.383.24,1,383,241.27653747322177,248.5143280029297,6,588,False
C1.105.184,1,105,241.25350551845804,217.01048278808594,7,589,False
C1.284.80,1,284,241.2514384142107,233.64178466796875,6,590,False
C1.127.00000000126,1,127,241.24506090039688,244.0,4,591,False
C1.127.00000000062,1,127,241.22989247246335,229.5,4,592,False
C1.237.178,1,237,241.22580827798848,218.33029174804688,8,593,False
C1.107.178,1,107,241.2258082779831,218.3302764892578,8,594,False
C1.500.163,1,500,241.22404169967908,223.5460968017578,7,595,False
C1.127.00000000053,1,127,241.20949242730882,234.5,4,596,False
C1.62.170,1,62,241.20470172079536,244.7744140625,4,597,False
C1.260.228,1,260,241.14256028381482,232.91476440429688,7,598,False
C1.253.61,1,253,241.1406642329504,245.7303009033203,7,599,False
C1.431.53,1,431,241.1366950745904,209.12449645996094,3,600,False
C1.426.51,1,426,241.12985320312268,234.3367919921875,6,601,False
C1.410.65,1,410,241.1287903679601,223.77175903320312,5,602,False
C1.396.198,1,396,241.12460460321705,242.91925048828125,4,603,False
C1.253.161,1,253,241.1088613328824,243.1911163330078,7,604,False
C1.418.74,1,418,241.10686635045874,231.0077667236328,4,605,False
C1.396.157,1,396,241.0928369127576,239.64129638671875,4,606,False
C1.237.141,1,237,241.0907177973684,232.0474395751953,9,607,False
C1.107.141,1,107,241.09071779736573,232.0474395751953,9,608,False
C1.78.115,1,78,241.08639425969952,224.50267028808594,7,609,False
C1.360.115,1,360,241.08639425969733,224.50265502929688,7,610,False
C1.498.137,1,498,241.07090156671825,238.8409881591797,5,611,False
C1.253.207,1,253,241.06108781953338,238.9384765625,7,612,False
C1.366.49,1,366,241.04635458629312,235.11647033691406,7,613,False
C1.381.189,1,381,241.03448854451563,249.87118530273438,5,614,False
C1.279.211,1,279,241.03215372208913,233.720947265625,8,615,False
C1.62.55,1,62,241.02120019588932,220.83926391601562,2,616,False
C1.260.30,1,260,241.00622610637473,230.49667358398438,7,617,False
C1.264.62,1,264,241.00389475078305,227.97874450683594,7,618,False
C1.253.92,1,253,240.99671166468391,237.49363708496094,7,619,False
C1.103.99,1,103,240.97966652460067,201.67616271972656,9,620,False
C1.383.15,1,383,240.94904281915595,226.95777893066406,6,621,False
C1.127.00000000112,1,127,240.9426913498806,224.75,4,622,False
C1.284.199,1,284,240.93304602740372,236.3798828125,6,623,False
C1.253.171,1,253,240.9258559029854,244.71641540527344,7,624,False
C1.381.165,1,381,240.91994118953295,223.2973175048828,5,625,False
C1.381.17,1,381,240.91690697912674,249.5087127685547,5,626,False
C1.127.00000000157,1,127,240.86928931665415,211.75,4,627,False
C1.362.98,1,362,240.85547837981758,226.0704803466797,5,628,False
C1.279.72,1,279,240.8418220953953,234.40509033203125,8,629,False
C1.463.89,1,463,240.83468978603062,223.17344665527344,6,630,False
C1.260.182,1,260,240.83119415145387,230.90138244628906,7,631,False
C1.238.91,1,238,240.82853829225775,231.7396240234375,10,632,False
C1.381.141,1,381,240.82632614380663,240.02377319335938,5,633,False
C1.255.195,1,255,240.809568828527,231.17550659179688,8,634,False
C1.500.171,1,500,240.79883057969673,222.1898956298828,6,635,False
C1.428.209,1,428,240.76866645652208,245.78858947753906,6,636,False
C1.121.00000000117,1,121,240.73368438245893,205.2340087890625,8,637,False
C1.253.66,1,253,240.73360423065606,224.70726013183594,7,638,False
C1.253.149,1,253,240.73152909375654,245.2843475341797,7,639,False
C1.366.94,1,366,240.72329900693222,223.09779357910156,7,640,False
C1.428.182,1,428,240.70652614007562,255.7797088623047,6,641,False
C1.362.95,1,362,240.69897427407307,230.4496307373047,6,642,False
C1.442.86,1,442,240.6939977568545,244.15460205078125,6,643,False
C1.284.158,1,284,240.6792829652512,229.78282165527344,6,644,False
C1.237.239,1,237,240.67576619212983,229.004150390625,10,645,False
C1.107.239,1,107,240.6757661921275,229.00411987304688,10,646,False
C1.383.197,1,383,240.65387763544746,232.51617431640625,6,647,False
C1.380.54,1,380,240.64175098728327,235.2386474609375,5,648,False
C1.381.28,1,381,240.6380122955677,256.7941589355469,5,649,False
C1.383.8,1,383,240.63113758018343,219.19569396972656,6,650,False
C1.238.141,1,238,240.6270081371274,234.3217315673828,10,651,False
C1.380.152,1,380,240.6088794224326,242.60812377929688,4,652,False
C1.381.104,1,381,240.60797451464995,242.3693389892578,5,653,False
C1.411.88,1,411,240.60614870818412,241.06149291992188,1,654,False
C1.253.54,1,253,240.57434592444355,246.40811157226562,7,655,False
C1.260.178,1,260,240.5681440266326,219.90516662597656,7,656,False
C1.251.86,1,251,240.54910322573218,215.8869171142578,9,657,False
C1.284.11,1,284,240.54334807386076,225.93084716796875,6,658,False
C1.279.14,1,279,240.51646776025746,216.43569946289062,8,659,False
C1.396.28,1,396,240.5107079323609,250.58657836914062,4,660,False
C1.238.5,1,238,240.50742427728957,246.7902069091797,9,661,False
C1.238.101,1,238,240.50222274012745,215.5917510986328,9,662,False
C1.424.146,1,424,240.4930198671394,227.0083770751953,5,663,False
C1.418.48,1,418,240.4927549473392,240.64688110351562,5,664,False
C1.360.9,1,360,240.48218503391533,211.65713500976562,7,665,False
C1.78.9,1,78,240.48218503391405,211.65711975097656,7,666,False
C1.382.80,1,382,240.48207395157547,246.1208038330078,6,667,False
C1.284.121,1,284,240.45610641464236,228.91180419921875,6,668,False
C1.463.129,1,463,240.45593994870146,224.71006774902344,6,669,False
C1.238.50,1,238,240.42613133340996,244.54452514648438,10,670,False
C1.127.00000000121,1,127,240.3989819905913,237.0,4,671,False
C1.381.153,1,381,240.38881067908613,263.8883361816406,5,672,False
C1.424.190,1,424,240.38870584243318,231.5031280517578,5,673,False
C1.472.188,1,472,240.3486610430469,220.91107177734375,8,674,False
C1.309.96,1,309,240.33337343485815,223.69769287109375,6,675,False
C1.463.27,1,463,240.32824566657507,232.39967346191406,6,676,False
C1.62.109,1,62,240.3140592638513,265.7485046386719,1,677,False
C1.381.134,1,381,240.30707314554257,239.6139678955078,5,678,False
C1.396.195,1,396,240.2990719360573,242.57864379882812,4,679,False
C1.396.187,1,396,240.26540715240768,252.8249053955078,3,680,False
C1.418.71,1,418,240.2579493237669,225.68106079101562,5,681,False
C1.362.192,1,362,240.24957008280714,211.73348999023438,7,682,False
C1.470.234,1,470,240.2484393944137,224.3250732421875,8,683,False
C1.337.131,1,337,240.2430101558718,220.2604217529297,5,684,False
C1.266.27,1,266,240.21714484735978,211.63414001464844,7,685,False
C1.50.00000000173,1,50,240.2069512267715,201.0,4,686,False
C1.382.52,1,382,240.19720945545393,242.49168395996094,6,687,False
C1.279.123,1,279,240.19299155306248,224.45449829101562,8,688,False
C1.431.54,1,431,240.1898124808818,233.2109375,5,689,False
C1.31.00000000278,1,31,240.1686075408881,254.24510192871094,1,690,False
C1.396.38,1,396,240.15964463842164,228.90402221679688,5,691,False
